Instance,LastWeek,Authority__column,Cohort__column,Degree__column,Hub__column,In-Degree__column,NumPosts__column,Out-Degree__column,Post Density__column,Post Duration__column,Subthreadstarter__column,Threadstarter__column,Week__column
726,True,0.0,Coh2,0.05,0.091240875,0.0,0.04,0.066666667,0.001,0.0,0.0,1.0,4.0
727,True,0.0486697,Coh2,0.05,0.0,0.1,0.2,0.0,0.0126748,0.415244211,1.0,0.0,1.0
728,True,0.056497175,Coh3,0.075,0.116009275,0.05,0.12,0.066666667,0.00699234,0.451622105,0.0,1.0,1.0
729,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
730,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
731,False,0.254237275,Coh2,0.2,0.0,0.4,0.6,0.0,0.0335161,0.471101053,0.0,0.0,2.0
732,True,0.311042,Coh2,0.575,0.68728525,0.35,0.8,0.533333333,0.0344929,0.610346316,1.0,1.0,3.0
733,False,0.0486697,Coh2,0.05,0.0,0.1,0.12,0.0,0.243605,0.012963158,0.0,0.0,1.0
734,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
735,False,0.0777605,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
736,True,0.09784735,Coh2,0.475,0.18248175,0.05,0.2,0.6,0.0356626,0.147582105,0.0,1.0,4.0
737,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.010179,0.206823158,0.0,0.0,1.0
738,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.0123365,0.170653684,0.0,0.0,1.0
739,True,0.195694725,Coh5,0.1,0.3649635,0.15,0.24,0.033333333,0.0104064,0.606916842,0.0,0.0,1.0
740,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
741,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
742,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
743,True,0.195694725,Coh2,0.4,0.3649635,0.15,0.24,0.433333333,0.0213767,0.295452632,0.0,1.0,4.0
744,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.00762576,0.276072632,1.0,0.0,1.0
745,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
746,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
747,False,0.056497175,Coh2,0.05,0.116009275,0.05,0.08,0.033333333,0.0552532,0.038102105,0.0,1.0,2.0
748,True,0.0777605,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
749,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
750,False,0.0973394,Coh2,0.125,0.0,0.25,0.24,0.0,0.0149379,0.422804211,0.0,0.0,1.0
751,True,0.169491525,Coh2,0.15,0.34802785,0.25,0.28,0.033333333,0.0100911,0.730191579,0.0,0.0,2.0
752,True,0.032446475,Coh2,0.175,0.1059322,0.05,0.2,0.2,0.00899347,0.58522,0.0,1.0,1.0
753,True,0.0486697,Coh2,0.05,0.0,0.1,0.2,0.0,0.542947,0.009693684,0.0,0.0,1.0
754,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
755,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
756,True,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
757,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
758,False,0.11299435,Coh2,0.075,0.0,0.15,0.12,0.0,1.0,0.001728421,0.0,0.0,2.0
759,True,0.155521,Coh2,0.075,0.0,0.15,0.12,0.0,1.0,0.002410526,0.0,0.0,3.0
760,False,0.064892925,Coh2,0.075,0.0,0.15,0.24,0.0,0.0218226,0.289414737,1.0,0.0,1.0
761,True,0.056497175,Coh2,0.025,0.0,0.05,0.12,0.0,0.436047,0.007242105,0.0,0.0,2.0
762,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
763,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.00472897,0.445184211,0.0,0.0,1.0
764,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
765,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
766,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
767,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
768,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
769,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
770,True,0.11299435,Coh3,0.5,0.23201855,0.15,0.24,0.566666667,0.0106008,0.595786316,0.0,1.0,1.0
771,True,0.056497175,Coh3,0.05,0.116009275,0.05,0.08,0.033333333,1.0,2.31579E-4,0.0,0.0,1.0
772,False,0.032446475,Coh2,0.85,0.1059322,0.05,0.12,1.0,0.00441313,0.715568421,0.0,1.0,1.0
773,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
774,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
775,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
776,True,0.125944575,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
777,True,0.064892925,Coh2,0.075,0.0,0.15,0.12,0.0,0.0100157,0.315294737,0.0,0.0,1.0
778,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
779,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
780,True,0.064892925,Coh2,0.075,0.0,0.15,0.12,0.0,1.0,0.00154,0.0,0.0,1.0
781,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
782,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
783,True,0.0,Coh2,0.025,0.08591065,0.0,0.04,0.033333333,0.001,0.0,0.0,1.0,3.0
784,False,0.084745775,Coh3,0.3,0.174013925,0.1,0.32,0.333333333,0.0238599,0.352937895,0.0,1.0,1.0
785,False,0.0,Coh3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
786,True,0.09784735,Coh3,0.05,0.18248175,0.05,0.12,0.033333333,0.0268176,0.117754737,0.0,1.0,3.0
787,True,0.0,Coh2,0.125,0.0529661,0.0,0.04,0.166666667,0.001,0.0,0.0,1.0,1.0
788,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
789,True,0.032446475,Coh2,0.025,0.0,0.05,0.08,0.0,0.0468494,0.044936842,0.0,0.0,1.0
790,False,0.032446475,Coh2,0.025,0.0,0.05,0.12,0.0,0.11636,0.027138947,0.0,0.0,1.0
791,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
792,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
793,False,0.09784735,Coh2,0.125,0.18248175,0.05,0.12,0.133333333,0.0152131,0.207576842,0.0,1.0,4.0
794,True,0.0,Coh2,0.0,0.0,0.0,0.04,0.0,0.001,0.0,0.0,0.0,5.0
795,True,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
796,False,0.064892925,Coh2,0.075,0.0,0.15,0.12,0.0,0.0668434,0.047243158,0.0,0.0,1.0
797,False,0.084745775,Coh2,0.15,0.174013925,0.1,0.16,0.133333333,0.0274993,0.153113684,0.0,1.0,2.0
798,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
799,True,0.146771025,Coh2,0.05,0.0,0.1,0.08,0.0,0.0188432,0.111725263,0.0,0.0,4.0
800,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
801,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
802,False,0.503778325,Coh6,0.175,0.0,0.35,0.6,0.0,0.0301549,0.523612632,0.0,0.0,1.0
803,False,0.21276595,Coh6,0.025,0.0,0.05,0.08,0.0,0.0267165,0.0788,0.0,0.0,2.0
804,False,0.12978585,Coh2,0.175,0.0,0.35,0.44,0.0,0.015089,0.767377895,1.0,0.0,1.0
805,False,0.33898305,Coh2,1.0,0.63805105,0.55,0.68,1.0,0.0192551,0.929349474,1.0,1.0,2.0
806,False,0.155521,Coh2,0.075,0.0,0.15,0.12,0.0,0.00352034,0.897043158,0.0,0.0,3.0
807,False,0.538160475,Coh2,0.25,0.0,0.5,0.52,0.0,0.0153315,0.892557895,1.0,0.0,4.0
808,False,0.188916875,Coh2,0.05,0.0,0.1,0.12,0.0,0.00363669,0.868343158,0.0,0.0,5.0
809,False,0.531914875,Coh2,0.1,0.0,0.2,0.2,0.0,0.139086,0.037841053,0.0,0.0,6.0
810,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.0787402,0.026736842,0.0,0.0,1.0
811,True,0.0,Coh2,0.15,0.0529661,0.0,0.04,0.2,0.001,0.0,0.0,1.0,1.0
812,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
813,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
814,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
815,False,0.146771025,Coh2,0.4,0.273722625,0.1,0.52,0.466666667,0.18494,0.073992632,0.0,1.0,4.0
816,True,0.125944575,Coh2,0.075,0.33333335,0.05,0.08,0.066666667,0.0771605,0.027284211,0.0,1.0,5.0
817,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
818,False,0.08111615,Coh2,0.1,0.0,0.2,0.16,0.0,0.01047,0.402150526,0.0,0.0,1.0
819,True,0.084745775,Coh2,0.05,0.0,0.1,0.16,0.0,0.201939,0.020850526,1.0,0.0,2.0
820,True,0.032446475,Coh2,0.425,0.1059322,0.05,0.08,0.533333333,0.371747,0.005663158,0.0,1.0,1.0
821,False,0.064892925,Coh2,0.275,0.2118644,0.15,0.16,0.266666667,0.00651842,0.645943158,0.0,1.0,1.0
822,False,0.14124295,Coh2,0.2,0.23201855,0.2,0.36,0.133333333,0.0146543,0.646476842,0.0,1.0,2.0
823,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
824,True,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
825,False,0.064892925,Coh2,0.125,0.2118644,0.15,0.2,0.066666667,0.359015,0.01466,0.0,1.0,1.0
826,True,0.056497175,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,2.0
827,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.591017,0.003562105,0.0,0.0,1.0
828,True,0.0486697,Coh2,0.25,0.1588983,0.1,0.16,0.266666667,0.0299056,0.140793684,0.0,1.0,1.0
829,True,0.056497175,Coh3,0.025,0.0,0.05,0.08,0.0,0.00375628,0.560465263,0.0,0.0,1.0
830,False,0.538160475,Coh5,0.35,1.0,0.5,1.0,0.133333333,0.0320657,0.951992632,0.0,1.0,1.0
831,False,0.503778325,Coh5,0.325,1.0,0.35,0.92,0.2,0.0245908,0.984534737,1.0,1.0,2.0
832,False,0.531914875,Coh5,0.1,0.0,0.2,0.24,0.0,0.0106395,0.593614737,0.0,0.0,3.0
833,False,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.0056356,0.373565263,0.0,0.0,1.0
834,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
835,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
836,True,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
837,True,0.032446475,Coh2,0.525,0.1059322,0.05,0.08,0.666666667,0.0201304,0.104581053,0.0,1.0,1.0
838,False,0.0486697,Coh2,0.35,0.1588983,0.1,0.36,0.4,0.0127654,0.742137895,0.0,1.0,1.0
839,False,0.056497175,Coh2,0.1,0.116009275,0.05,0.08,0.1,0.00283981,0.741338947,0.0,1.0,2.0
840,False,0.155521,Coh2,0.075,0.0,0.15,0.12,0.0,0.00522259,0.604661053,0.0,0.0,3.0
841,False,0.146771025,Coh2,0.05,0.0,0.1,0.12,0.0,0.0046157,0.684163158,0.0,0.0,4.0
842,False,0.125944575,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,5.0
843,False,0.319148925,Coh2,0.05,0.0,0.1,0.2,0.0,0.0307486,0.171167368,1.0,0.0,6.0
844,True,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.0122754,0.171503158,0.0,0.0,1.0
845,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
846,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
847,False,0.0777605,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,3.0
848,True,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
849,False,0.064892925,Coh2,0.3,0.2118644,0.15,0.24,0.3,0.0314485,0.200829474,0.0,1.0,1.0
850,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
851,False,0.0777605,Coh2,0.025,0.0,0.05,0.08,0.0,0.0254191,0.082822105,0.0,0.0,3.0
852,False,0.2446184,Coh2,0.2,0.45620435,0.2,0.36,0.133333333,0.0169005,0.560557895,0.0,1.0,4.0
853,False,0.188916875,Coh2,0.175,0.5,0.1,0.24,0.166666667,0.047797,0.132137895,0.0,1.0,5.0
854,False,0.63829785,Coh2,0.3,1.0,0.25,0.44,0.233333333,0.019555,0.592122105,0.0,1.0,6.0
855,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
856,False,0.0486697,Coh2,0.05,0.0,0.1,0.08,0.0,0.00698873,0.301236842,0.0,0.0,1.0
857,True,0.056497175,Coh2,0.025,0.0,0.05,0.08,0.0,0.667111,0.003155789,0.0,0.0,2.0
858,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
859,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
860,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
861,False,0.0,Coh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
862,False,0.09784735,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,4.0
863,False,0.188916875,Coh2,0.35,0.5,0.1,0.28,0.4,0.0151733,0.485616842,0.0,1.0,5.0
864,False,0.21276595,Coh2,0.025,0.0,0.05,0.08,0.0,0.00998906,0.210756842,0.0,0.0,6.0
865,True,0.0486697,Coh2,0.05,0.0,0.1,0.16,0.0,0.387447,0.010867368,0.0,0.0,1.0
866,True,0.0486697,Coh2,0.05,0.0,0.1,0.12,0.0,0.0564122,0.055978947,0.0,0.0,1.0
867,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
868,False,0.0486697,Coh2,0.25,0.1588983,0.1,0.12,0.266666667,0.0839067,0.037635789,0.0,1.0,1.0
869,False,0.084745775,Coh2,0.05,0.0,0.1,0.08,0.0,0.0103081,0.204234737,0.0,0.0,2.0
870,True,0.19440125,Coh2,0.2,0.42955325,0.2,0.2,0.133333333,0.0328984,0.159982105,0.0,1.0,3.0
871,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
872,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
873,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
874,False,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
875,False,0.11299435,Coh2,0.075,0.0,0.15,0.12,0.0,0.079885,0.039530526,0.0,0.0,2.0
876,False,0.2332815,Coh2,0.375,0.5154639,0.25,0.44,0.333333333,0.0176845,0.654752632,0.0,0.0,3.0
877,False,0.58708415,Coh2,0.325,1.0,0.55,0.64,0.066666667,0.0217504,0.774333684,1.0,1.0,4.0
878,True,0.314861475,Coh2,0.1,0.0,0.2,0.24,0.0,0.0099571,0.6343,0.0,0.0,5.0
879,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,0.0,0.0,1.0
880,True,0.032446475,Coh2,0.025,0.0,0.05,0.04,0.0,0.001,0.0,1.0,0.0,1.0
881,False,0.113562625,Coh2,0.25,0.3707627,0.3,0.36,0.133333333,0.0153399,0.617586316,0.0,1.0,1.0
882,False,0.169491525,Coh2,0.25,0.34802785,0.25,0.28,0.166666667,0.00811911,0.90754,0.0,1.0,2.0
883,False,0.27216175,Coh2,0.175,0.6013746,0.3,0.52,0.033333333,0.013488,1.0,1.0,1.0,3.0
884,False,0.489236775,Coh2,0.25,0.91240875,0.45,0.52,0.033333333,0.0183594,0.745351579,0.0,1.0,4.0
